2017-11-24-10-38-17    UserID [0]    Transaction Complete 
2017-11-24-10-38-17    UserID [0]    Transaction Complete 
2017-11-24-10-38-17    UserID [0]    Transaction Complete 
2017-11-24-10-38-17    UserID [0]    Transaction Complete 
2017-11-24-10-38-17    UserID [0]    Transaction Complete 
2017-11-24-10-38-18    UserID [0]    Transaction Complete 
2017-11-24-10-38-18    UserID [0]    Transaction Complete 
2017-11-24-10-38-18    UserID [0]    Transaction Complete 
2017-11-24-10-38-18    UserID [0]    Transaction Complete 
2017-11-24-10-38-19    UserID [0]    Transaction Complete 
2017-11-24-10-38-19    UserID [0]    Transaction Complete 
2017-11-24-10-38-19    UserID [0]    Transaction Complete 
2017-11-24-10-38-19    UserID [0]    Transaction Complete 
2017-11-24-10-38-19    UserID [0]    Transaction Complete 
2017-11-24-10-38-20    UserID [0]    Transaction Complete 
2017-11-24-10-38-20    UserID [0]    Transaction Complete 
2017-11-24-10-38-20    UserID [0]    Transaction Complete 
2017-11-24-10-38-20    UserID [0]    Transaction Complete 
2017-11-24-10-38-20    UserID [0]    Transaction Complete 
2017-11-24-10-38-21    UserID [0]    Transaction Complete 
2017-11-24-10-38-21    UserID [0]    Transaction Complete 
2017-11-24-10-38-21    UserID [0]    Transaction Complete 
2017-11-24-10-38-21    UserID [0]    Transaction Complete 
2017-11-24-10-38-22    UserID [0]    Transaction Complete 
2017-11-24-10-38-22    UserID [0]    Transaction Complete 
2017-11-24-10-38-22    UserID [0]    Transaction Complete 
2017-11-24-10-38-22    UserID [0]    Transaction Complete 
2017-11-24-10-38-22    UserID [0]    Transaction Complete 
2017-11-24-10-38-23    UserID [0]    Transaction Complete 
2017-11-24-10-38-23    UserID [0]    Transaction Complete 
2017-11-24-10-38-23    UserID [0]    Transaction Complete 
2017-11-24-10-38-23    UserID [0]    Transaction Complete 
2017-11-24-10-38-24    UserID [0]    Transaction Complete 
2017-11-24-10-38-24    UserID [0]    Transaction Complete 
2017-11-24-10-38-24    UserID [0]    Transaction Complete 
2017-11-24-10-38-24    UserID [0]    Transaction Complete 
2017-11-24-10-38-24    UserID [0]    Transaction Complete 
2017-11-24-10-38-25    UserID [0]    Transaction Complete 
2017-11-24-10-38-25    UserID [0]    Transaction Complete 
2017-11-24-10-38-25    UserID [0]    Transaction Complete 
2017-11-24-10-38-25    UserID [0]    Transaction Complete 
2017-11-24-10-38-25    UserID [0]    Transaction Complete 
2017-11-24-10-38-26    UserID [0]    Transaction Complete 
2017-11-24-10-38-26    UserID [0]    Transaction Complete 
2017-11-24-10-38-26    UserID [0]    Transaction Complete 
2017-11-24-10-38-26    UserID [0]    Transaction Complete 
2017-11-24-10-38-27    UserID [0]    Transaction Complete 
2017-11-24-10-38-27    UserID [0]    Transaction Complete 
2017-11-24-10-38-27    UserID [0]    Transaction Complete 
2017-11-24-10-38-27    UserID [0]    Transaction Complete 
2017-11-24-10-38-27    UserID [0]    Transaction Complete 
2017-11-24-10-38-28    UserID [0]    Transaction Complete 
2017-11-24-10-38-28    UserID [0]    Transaction Complete 
2017-11-24-10-38-28    UserID [0]    Transaction Complete 
2017-11-24-10-38-28    UserID [0]    Transaction Complete 
2017-11-24-10-38-28    UserID [0]    Transaction Complete 
2017-11-24-10-38-29    UserID [0]    Transaction Complete 
2017-11-24-10-38-29    UserID [0]    Transaction Complete 
2017-11-24-10-38-29    UserID [0]    Transaction Complete 
2017-11-24-10-38-29    UserID [0]    Transaction Complete 
2017-11-24-10-38-30    UserID [0]    Transaction Complete 
2017-11-24-10-38-30    UserID [0]    Transaction Complete 
2017-11-24-10-38-30    UserID [0]    Transaction Complete 
2017-11-24-10-38-30    UserID [0]    Transaction Complete 
2017-11-24-10-38-30    UserID [0]    Transaction Complete 
2017-11-24-10-38-31    UserID [0]    Transaction Complete 
2017-11-24-10-38-31    UserID [0]    Transaction Complete 
2017-11-24-10-38-31    UserID [0]    Transaction Complete 
2017-11-24-10-38-31    UserID [0]    Transaction Complete 
2017-11-24-10-38-32    UserID [0]    Transaction Complete 
2017-11-24-10-38-32    UserID [0]    Transaction Complete 
2017-11-24-10-38-32    UserID [0]    Transaction Complete 
2017-11-24-10-38-32    UserID [0]    Transaction Complete 
2017-11-24-10-38-32    UserID [0]    Transaction Complete 
2017-11-24-10-38-33    UserID [0]    Transaction Complete 
2017-11-24-10-38-33    UserID [0]    Transaction Complete 
2017-11-24-10-38-33    UserID [0]    Transaction Complete 
2017-11-24-10-38-33    UserID [0]    Transaction Complete 
2017-11-24-10-38-33    UserID [0]    Transaction Complete 
2017-11-24-10-38-34    UserID [0]    Transaction Complete 
2017-11-24-10-38-34    UserID [0]    Transaction Complete 
2017-11-24-10-38-34    UserID [0]    Transaction Complete 
2017-11-24-10-38-34    UserID [0]    Transaction Complete 
2017-11-24-10-38-35    UserID [0]    Transaction Complete 
2017-11-24-10-38-35    UserID [0]    Transaction Complete 
2017-11-24-10-38-35    UserID [0]    Transaction Complete 
2017-11-24-10-38-35    UserID [0]    Transaction Complete 
2017-11-24-10-38-35    UserID [0]    Transaction Complete 
2017-11-24-10-38-36    UserID [0]    Transaction Complete 
2017-11-24-10-38-36    UserID [0]    Transaction Complete 
2017-11-24-10-38-36    UserID [0]    Transaction Complete 
2017-11-24-10-38-36    UserID [0]    Transaction Complete 
2017-11-24-10-38-37    UserID [0]    Transaction Complete 
2017-11-24-10-38-37    UserID [0]    Transaction Complete 
2017-11-24-10-38-37    UserID [0]    Transaction Complete 
2017-11-24-10-38-37    UserID [0]    Transaction Complete 
2017-11-24-10-38-37    UserID [0]    Transaction Complete 
2017-11-24-10-38-38    UserID [0]    Transaction Complete 
2017-11-24-10-38-38    UserID [0]    Transaction Complete 
2017-11-24-10-38-38    UserID [0]    Transaction Complete 
2017-11-24-10-38-38    UserID [0]    Transaction Complete 
2017-11-24-10-38-38    UserID [0]    Transaction Complete 
2017-11-24-10-38-39    UserID [0]    Transaction Complete 
2017-11-24-10-38-39    UserID [0]    Transaction Complete 
2017-11-24-10-38-39    UserID [0]    Transaction Complete 
2017-11-24-10-38-39    UserID [0]    Transaction Complete 
2017-11-24-10-38-40    UserID [0]    Transaction Complete 
2017-11-24-10-38-40    UserID [0]    Transaction Complete 
2017-11-24-10-38-40    UserID [0]    Transaction Complete 
2017-11-24-10-38-40    UserID [0]    Transaction Complete 
2017-11-24-10-38-40    UserID [0]    Transaction Complete 
2017-11-24-10-38-41    UserID [0]    Transaction Complete 
2017-11-24-10-38-41    UserID [0]    Transaction Complete 
2017-11-24-10-38-41    UserID [0]    Transaction Complete 
2017-11-24-10-38-41    UserID [0]    Transaction Complete 
2017-11-24-10-38-42    UserID [0]    Transaction Complete 
2017-11-24-10-38-42    UserID [0]    Transaction Complete 
2017-11-24-10-38-42    UserID [0]    Transaction Complete 
2017-11-24-10-38-42    UserID [0]    Transaction Complete 
2017-11-24-10-38-42    UserID [0]    Transaction Complete 
2017-11-24-10-38-43    UserID [0]    Transaction Complete 
2017-11-24-10-38-43    UserID [0]    Transaction Complete 
2017-11-24-10-38-43    UserID [0]    Transaction Complete 
2017-11-24-10-38-43    UserID [0]    Transaction Complete 
2017-11-24-10-38-43    UserID [0]    Transaction Complete 
2017-11-24-10-38-44    UserID [0]    Transaction Complete 
2017-11-24-10-38-44    UserID [0]    Transaction Complete 
2017-11-24-10-38-44    UserID [0]    Transaction Complete 
2017-11-24-10-38-44    UserID [0]    Transaction Complete 
2017-11-24-10-38-45    UserID [0]    Transaction Complete 
2017-11-24-10-38-45    UserID [0]    Transaction Complete 
2017-11-24-10-38-45    UserID [0]    Transaction Complete 
2017-11-24-10-38-45    UserID [0]    Transaction Complete 
2017-11-24-10-38-45    UserID [0]    Transaction Complete 
2017-11-24-10-38-46    UserID [0]    Transaction Complete 
2017-11-24-10-38-46    UserID [0]    Transaction Complete 
2017-11-24-10-38-46    UserID [0]    Transaction Complete 
2017-11-24-10-38-46    UserID [0]    Transaction Complete 
2017-11-24-10-38-47    UserID [0]    Transaction Complete 
2017-11-24-10-38-47    UserID [0]    Transaction Complete 
2017-11-24-10-38-47    UserID [0]    Transaction Complete 
2017-11-24-10-38-47    UserID [0]    Transaction Complete 
2017-11-24-10-38-47    UserID [0]    Transaction Complete 
2017-11-24-10-38-48    UserID [0]    Transaction Complete 
2017-11-24-10-38-48    UserID [0]    Transaction Complete 
2017-11-24-10-38-48    UserID [0]    Transaction Complete 
2017-11-24-10-38-48    UserID [0]    Transaction Complete 
2017-11-24-10-38-48    UserID [0]    Transaction Complete 
2017-11-24-10-38-49    UserID [0]    Transaction Complete 
2017-11-24-10-38-49    UserID [0]    Transaction Complete 
2017-11-24-10-38-49    UserID [0]    Transaction Complete 
2017-11-24-10-38-49    UserID [0]    Transaction Complete 
2017-11-24-10-38-50    UserID [0]    Transaction Complete 
2017-11-24-10-38-50    UserID [0]    Transaction Complete 
2017-11-24-10-38-50    UserID [0]    Transaction Complete 
2017-11-24-10-38-50    UserID [0]    Transaction Complete 
2017-11-24-10-38-50    UserID [0]    Transaction Complete 
2017-11-24-10-38-51    UserID [0]    Transaction Complete 
2017-11-24-10-38-51    UserID [0]    Transaction Complete 
2017-11-24-10-38-51    UserID [0]    Transaction Complete 
2017-11-24-10-38-51    UserID [0]    Transaction Complete 
2017-11-24-10-38-52    UserID [0]    Transaction Complete 
2017-11-24-10-38-52    UserID [0]    Transaction Complete 
2017-11-24-10-38-52    UserID [0]    Transaction Complete 
2017-11-24-10-38-52    UserID [0]    Transaction Complete 
2017-11-24-10-38-52    UserID [0]    Transaction Complete 
2017-11-24-10-38-53    UserID [0]    Transaction Complete 
2017-11-24-10-38-53    UserID [0]    Transaction Complete 
2017-11-24-10-38-53    UserID [0]    Transaction Complete 
2017-11-24-10-38-53    UserID [0]    Transaction Complete 
2017-11-24-10-38-53    UserID [0]    Transaction Complete 
2017-11-24-10-38-54    UserID [0]    Transaction Complete 
2017-11-24-10-38-54    UserID [0]    Transaction Complete 
2017-11-24-10-38-54    UserID [0]    Transaction Complete 
2017-11-24-10-38-54    UserID [0]    Transaction Complete 
2017-11-24-10-38-55    UserID [0]    Transaction Complete 
2017-11-24-10-38-55    UserID [0]    Transaction Complete 
2017-11-24-10-38-55    UserID [0]    Transaction Complete 
2017-11-24-10-38-55    UserID [0]    Transaction Complete 
2017-11-24-10-38-55    UserID [0]    Transaction Complete 
2017-11-24-10-38-56    UserID [0]    Transaction Complete 
2017-11-24-10-38-56    UserID [0]    Transaction Complete 
2017-11-24-10-38-56    UserID [0]    Transaction Complete 
2017-11-24-10-38-56    UserID [0]    Transaction Complete 
2017-11-24-10-38-57    UserID [0]    Transaction Complete 
2017-11-24-10-38-57    UserID [0]    Transaction Complete 
2017-11-24-10-38-57    UserID [0]    Transaction Complete 
2017-11-24-10-38-57    UserID [0]    Transaction Complete 
2017-11-24-10-38-57    UserID [0]    Transaction Complete 
2017-11-24-10-38-58    UserID [0]    Transaction Complete 
2017-11-24-10-38-58    UserID [0]    Transaction Complete 
2017-11-24-10-38-58    UserID [0]    Transaction Complete 
2017-11-24-10-38-58    UserID [0]    Transaction Complete 
2017-11-24-10-38-58    UserID [0]    Transaction Complete 
2017-11-24-10-38-59    UserID [0]    Transaction Complete 
2017-11-24-10-38-59    UserID [0]    Transaction Complete 
2017-11-24-10-38-59    UserID [0]    Transaction Complete 
2017-11-24-10-38-59    UserID [0]    Transaction Complete 
2017-11-24-10-39-0    UserID [0]    Transaction Complete 
2017-11-24-10-39-0    UserID [0]    Transaction Complete 
2017-11-24-10-39-0    UserID [0]    Transaction Complete 
2017-11-24-10-39-0    UserID [0]    Transaction Complete 
2017-11-24-10-39-0    UserID [0]    Transaction Complete 
2017-11-24-10-39-1    UserID [0]    Transaction Complete 
2017-11-24-10-39-1    UserID [0]    Transaction Complete 
2017-11-24-10-39-1    UserID [0]    Transaction Complete 
2017-11-24-10-39-1    UserID [0]    Transaction Complete 
2017-11-24-10-39-2    UserID [0]    Transaction Complete 
2017-11-24-10-39-2    UserID [0]    Transaction Complete 
2017-11-24-10-39-2    UserID [0]    Transaction Complete 
2017-11-24-10-39-2    UserID [0]    Transaction Complete 
2017-11-24-10-39-2    UserID [0]    Transaction Complete 
2017-11-24-10-39-3    UserID [0]    Transaction Complete 
2017-11-24-10-39-3    UserID [0]    Transaction Complete 
2017-11-24-10-39-3    UserID [0]    Transaction Complete 
2017-11-24-10-39-3    UserID [0]    Transaction Complete 
2017-11-24-10-39-4    UserID [0]    Transaction Complete 
2017-11-24-10-39-4    UserID [0]    Transaction Complete 
2017-11-24-10-39-4    UserID [0]    Transaction Complete 
2017-11-24-10-39-4    UserID [0]    Transaction Complete 
2017-11-24-10-39-4    UserID [0]    Transaction Complete 
2017-11-24-10-39-5    UserID [0]    Transaction Complete 
2017-11-24-10-39-5    UserID [0]    Transaction Complete 
2017-11-24-10-39-5    UserID [0]    Transaction Complete 
2017-11-24-10-39-5    UserID [0]    Transaction Complete 
2017-11-24-10-39-6    UserID [0]    Transaction Complete 
2017-11-24-10-39-6    UserID [0]    Transaction Complete 
2017-11-24-10-39-6    UserID [0]    Transaction Complete 
2017-11-24-10-39-6    UserID [0]    Transaction Complete 
2017-11-24-10-39-6    UserID [0]    Transaction Complete 
2017-11-24-10-39-7    UserID [0]    Transaction Complete 
2017-11-24-10-39-7    UserID [0]    Transaction Complete 
2017-11-24-10-39-7    UserID [0]    Transaction Complete 
2017-11-24-10-39-7    UserID [0]    Transaction Complete 
2017-11-24-10-39-7    UserID [0]    Transaction Complete 
2017-11-24-10-39-8    UserID [0]    Transaction Complete 
2017-11-24-10-39-8    UserID [0]    Transaction Complete 
2017-11-24-10-39-8    UserID [0]    Transaction Complete 
2017-11-24-10-39-8    UserID [0]    Transaction Complete 
2017-11-24-10-39-9    UserID [0]    Transaction Complete 
2017-11-24-10-39-9    UserID [0]    Transaction Complete 
2017-11-24-10-39-9    UserID [0]    Transaction Complete 
2017-11-24-10-39-9    UserID [0]    Transaction Complete 
2017-11-24-10-39-9    UserID [0]    Transaction Complete 
2017-11-24-10-39-10    UserID [0]    Transaction Complete 
2017-11-24-10-39-10    UserID [0]    Transaction Complete 
2017-11-24-10-39-10    UserID [0]    Transaction Complete 
2017-11-24-10-39-10    UserID [0]    Transaction Complete 
2017-11-24-10-39-11    UserID [0]    Transaction Complete 
2017-11-24-10-39-11    UserID [0]    Transaction Complete 
2017-11-24-10-39-11    UserID [0]    Transaction Complete 
2017-11-24-10-39-11    UserID [0]    Transaction Complete 
2017-11-24-10-39-11    UserID [0]    Transaction Complete 
2017-11-24-10-39-12    UserID [0]    Transaction Complete 
2017-11-24-10-39-12    UserID [0]    Transaction Complete 
2017-11-24-10-39-12    UserID [0]    Transaction Complete 
2017-11-24-10-39-12    UserID [0]    Transaction Complete 
2017-11-24-10-39-13    UserID [0]    Transaction Complete 
2017-11-24-10-39-13    UserID [0]    Transaction Complete 
2017-11-24-10-39-13    UserID [0]    Transaction Complete 
2017-11-24-10-39-13    UserID [0]    Transaction Complete 
2017-11-24-10-39-13    UserID [0]    Transaction Complete 
2017-11-24-10-39-14    UserID [0]    Transaction Complete 
2017-11-24-10-39-14    UserID [0]    Transaction Complete 
2017-11-24-10-39-14    UserID [0]    Transaction Complete 
2017-11-24-10-39-14    UserID [0]    Transaction Complete 
2017-11-24-10-39-15    UserID [0]    Transaction Complete 
2017-11-24-10-39-15    UserID [0]    Transaction Complete 
2017-11-24-10-39-15    UserID [0]    Transaction Complete 
2017-11-24-10-39-15    UserID [0]    Transaction Complete 
2017-11-24-10-39-15    UserID [0]    Transaction Complete 
2017-11-24-10-39-16    UserID [0]    Transaction Complete 
2017-11-24-10-39-16    UserID [0]    Transaction Complete 
2017-11-24-10-39-16    UserID [0]    Transaction Complete 
2017-11-24-10-39-16    UserID [0]    Transaction Complete 
2017-11-24-10-39-17    UserID [0]    Transaction Complete 
2017-11-24-10-39-17    UserID [0]    Transaction Complete 
2017-11-24-10-39-17    UserID [0]    Transaction Complete 
2017-11-24-10-39-17    UserID [0]    Transaction Complete 
2017-11-24-10-39-17    UserID [0]    Transaction Complete 
2017-11-24-10-39-18    UserID [0]    Transaction Complete 
2017-11-24-10-39-18    UserID [0]    Transaction Complete 
2017-11-24-10-39-18    UserID [0]    Transaction Complete 
2017-11-24-10-39-18    UserID [0]    Transaction Complete 
2017-11-24-10-39-19    UserID [0]    Transaction Complete 
2017-11-24-10-39-19    UserID [0]    Transaction Complete 
2017-11-24-10-39-19    UserID [0]    Transaction Complete 
2017-11-24-10-39-19    UserID [0]    Transaction Complete 
2017-11-24-10-39-19    UserID [0]    Transaction Complete 
2017-11-24-10-39-20    UserID [0]    Transaction Complete 
2017-11-24-10-39-20    UserID [0]    Transaction Complete 
2017-11-24-10-39-20    UserID [0]    Transaction Complete 
2017-11-24-10-39-20    UserID [0]    Transaction Complete 
2017-11-24-10-39-21    UserID [0]    Transaction Complete 
2017-11-24-10-39-21    UserID [0]    Transaction Complete 
2017-11-24-10-39-21    UserID [0]    Transaction Complete 
2017-11-24-10-39-21    UserID [0]    Transaction Complete 
2017-11-24-10-39-21    UserID [0]    Transaction Complete 
2017-11-24-10-39-22    UserID [0]    Transaction Complete 
2017-11-24-10-39-22    UserID [0]    Transaction Complete 
2017-11-24-10-39-22    UserID [0]    Transaction Complete 
2017-11-24-10-39-22    UserID [0]    Transaction Complete 
2017-11-24-10-39-23    UserID [0]    Transaction Complete 
2017-11-24-10-39-23    UserID [0]    Transaction Complete 
2017-11-24-10-39-23    UserID [0]    Transaction Complete 
2017-11-24-10-39-23    UserID [0]    Transaction Complete 
2017-11-24-10-39-24    UserID [0]    Transaction Complete 
2017-11-24-10-39-24    UserID [0]    Transaction Complete 
2017-11-24-10-39-24    UserID [0]    Transaction Complete 
2017-11-24-10-39-24    UserID [0]    Transaction Complete 
2017-11-24-10-39-25    UserID [0]    Transaction Complete 
2017-11-24-10-39-25    UserID [0]    Transaction Complete 
2017-11-24-10-39-25    UserID [0]    Transaction Complete 
2017-11-24-10-39-25    UserID [0]    Transaction Complete 
2017-11-24-10-39-25    UserID [0]    Transaction Complete 
2017-11-24-10-39-26    UserID [0]    Transaction Complete 
2017-11-24-10-39-26    UserID [0]    Transaction Complete 
2017-11-24-10-39-26    UserID [0]    Transaction Complete 
2017-11-24-10-39-26    UserID [0]    Transaction Complete 
2017-11-24-10-39-26    UserID [0]    Transaction Complete 
2017-11-24-10-39-27    UserID [0]    Transaction Complete 
2017-11-24-10-39-27    UserID [0]    Transaction Complete 
2017-11-24-10-39-27    UserID [0]    Transaction Complete 
2017-11-24-10-39-27    UserID [0]    Transaction Complete 
2017-11-24-10-39-28    UserID [0]    Transaction Complete 
2017-11-24-10-39-28    UserID [0]    Transaction Complete 
2017-11-24-10-39-28    UserID [0]    Transaction Complete 
2017-11-24-10-39-28    UserID [0]    Transaction Complete 
2017-11-24-10-39-29    UserID [0]    Transaction Complete 
2017-11-24-10-39-29    UserID [0]    Transaction Complete 
2017-11-24-10-39-29    UserID [0]    Transaction Complete 
2017-11-24-10-39-29    UserID [0]    Transaction Complete 
2017-11-24-10-39-29    UserID [0]    Transaction Complete 
2017-11-24-10-39-30    UserID [0]    Transaction Complete 
2017-11-24-10-39-30    UserID [0]    Transaction Complete 
2017-11-24-10-39-30    UserID [0]    Transaction Complete 
2017-11-24-10-39-30    UserID [0]    Transaction Complete 
2017-11-24-10-39-31    UserID [0]    Transaction Complete 
2017-11-24-10-39-31    UserID [0]    Transaction Complete 
2017-11-24-10-39-31    UserID [0]    Transaction Complete 
2017-11-24-10-39-31    UserID [0]    Transaction Complete 
2017-11-24-10-39-32    UserID [0]    Transaction Complete 
2017-11-24-10-39-32    UserID [0]    Transaction Complete 
2017-11-24-10-39-32    UserID [0]    Transaction Complete 
2017-11-24-10-39-32    UserID [0]    Transaction Complete 
2017-11-24-10-39-32    UserID [0]    Transaction Complete 
2017-11-24-10-39-33    UserID [0]    Transaction Complete 
2017-11-24-10-39-33    UserID [0]    Transaction Complete 
2017-11-24-10-39-33    UserID [0]    Transaction Complete 
2017-11-24-10-39-33    UserID [0]    Transaction Complete 
2017-11-24-10-39-34    UserID [0]    Transaction Complete 
2017-11-24-10-39-34    UserID [0]    Transaction Complete 
2017-11-24-10-39-34    UserID [0]    Transaction Complete 
2017-11-24-10-39-34    UserID [0]    Transaction Complete 
2017-11-24-10-39-35    UserID [0]    Transaction Complete 
2017-11-24-10-39-35    UserID [0]    Transaction Complete 
2017-11-24-10-39-35    UserID [0]    Transaction Complete 
2017-11-24-10-39-35    UserID [0]    Transaction Complete 
2017-11-24-10-39-35    UserID [0]    Transaction Complete 
2017-11-24-10-39-36    UserID [0]    Transaction Complete 
2017-11-24-10-39-36    UserID [0]    Transaction Complete 
2017-11-24-10-39-36    UserID [0]    Transaction Complete 
2017-11-24-10-39-36    UserID [0]    Transaction Complete 
2017-11-24-10-39-36    UserID [0]    Transaction Complete 
2017-11-24-10-39-37    UserID [0]    Transaction Complete 
2017-11-24-10-39-37    UserID [0]    Transaction Complete 
2017-11-24-10-39-37    UserID [0]    Transaction Complete 
2017-11-24-10-39-37    UserID [0]    Transaction Complete 
2017-11-24-10-39-38    UserID [0]    Transaction Complete 
2017-11-24-10-39-38    UserID [0]    Transaction Complete 
2017-11-24-10-39-38    UserID [0]    Transaction Complete 
2017-11-24-10-39-38    UserID [0]    Transaction Complete 
2017-11-24-10-39-38    UserID [0]    Transaction Complete 
2017-11-24-10-39-39    UserID [0]    Transaction Complete 
2017-11-24-10-39-39    UserID [0]    Transaction Complete 
2017-11-24-10-39-39    UserID [0]    Transaction Complete 
2017-11-24-10-39-39    UserID [0]    Transaction Complete 
2017-11-24-10-39-40    UserID [0]    Transaction Complete 
2017-11-24-10-39-40    UserID [0]    Transaction Complete 
2017-11-24-10-39-40    UserID [0]    Transaction Complete 
2017-11-24-10-39-40    UserID [0]    Transaction Complete 
2017-11-24-10-39-40    UserID [0]    Transaction Complete 
2017-11-24-10-39-41    UserID [0]    Transaction Complete 
2017-11-24-10-39-41    UserID [0]    Transaction Complete 
2017-11-24-10-39-41    UserID [0]    Transaction Complete 
2017-11-24-10-39-41    UserID [0]    Transaction Complete 
2017-11-24-10-39-41    UserID [0]    Transaction Complete 
2017-11-24-10-39-42    UserID [0]    Transaction Complete 
2017-11-24-10-39-42    UserID [0]    Transaction Complete 
2017-11-24-10-39-42    UserID [0]    Transaction Complete 
2017-11-24-10-39-42    UserID [0]    Transaction Complete 
2017-11-24-10-39-43    UserID [0]    Transaction Complete 
2017-11-24-10-39-43    UserID [0]    Transaction Complete 
2017-11-24-10-39-43    UserID [0]    Transaction Complete 
2017-11-24-10-39-43    UserID [0]    Transaction Complete 
2017-11-24-10-39-43    UserID [0]    Transaction Complete 
2017-11-24-10-39-44    UserID [0]    Transaction Complete 
2017-11-24-10-39-44    UserID [0]    Transaction Complete 
2017-11-24-10-39-44    UserID [0]    Transaction Complete 
2017-11-24-10-39-44    UserID [0]    Transaction Complete 
2017-11-24-10-39-45    UserID [0]    Transaction Complete 
2017-11-24-10-39-45    UserID [0]    Transaction Complete 
2017-11-24-10-39-45    UserID [0]    Transaction Complete 
2017-11-24-10-39-45    UserID [0]    Transaction Complete 
2017-11-24-10-39-45    UserID [0]    Transaction Complete 
2017-11-24-10-39-46    UserID [0]    Transaction Complete 
2017-11-24-10-39-46    UserID [0]    Transaction Complete 
2017-11-24-10-39-46    UserID [0]    Transaction Complete 
2017-11-24-10-39-46    UserID [0]    Transaction Complete 
2017-11-24-10-39-47    UserID [0]    Transaction Complete 
2017-11-24-10-39-47    UserID [0]    Transaction Complete 
2017-11-24-10-39-47    UserID [0]    Transaction Complete 
2017-11-24-10-39-47    UserID [0]    Transaction Complete 
2017-11-24-10-39-47    UserID [0]    Transaction Complete 
2017-11-24-10-39-48    UserID [0]    Transaction Complete 
2017-11-24-10-39-48    UserID [0]    Transaction Complete 
2017-11-24-10-39-48    UserID [0]    Transaction Complete 
2017-11-24-10-39-48    UserID [0]    Transaction Complete 
2017-11-24-10-39-48    UserID [0]    Transaction Complete 
2017-11-24-10-39-49    UserID [0]    Transaction Complete 
2017-11-24-10-39-49    UserID [0]    Transaction Complete 
2017-11-24-10-39-49    UserID [0]    Transaction Complete 
2017-11-24-10-39-49    UserID [0]    Transaction Complete 
2017-11-24-10-39-50    UserID [0]    Transaction Complete 
2017-11-24-10-39-50    UserID [0]    Transaction Complete 
2017-11-24-10-39-50    UserID [0]    Transaction Complete 
2017-11-24-10-39-50    UserID [0]    Transaction Complete 
2017-11-24-10-39-50    UserID [0]    Transaction Complete 
2017-11-24-10-39-51    UserID [0]    Transaction Complete 
2017-11-24-10-39-51    UserID [0]    Transaction Complete 
2017-11-24-10-39-51    UserID [0]    Transaction Complete 
2017-11-24-10-39-51    UserID [0]    Transaction Complete 
2017-11-24-10-39-52    UserID [0]    Transaction Complete 
2017-11-24-10-39-52    UserID [0]    Transaction Complete 
2017-11-24-10-39-52    UserID [0]    Transaction Complete 
2017-11-24-10-39-52    UserID [0]    Transaction Complete 
2017-11-24-10-39-52    UserID [0]    Transaction Complete 
2017-11-24-10-39-53    UserID [0]    Transaction Complete 
2017-11-24-10-39-53    UserID [0]    Transaction Complete 
2017-11-24-10-39-53    UserID [0]    Transaction Complete 
2017-11-24-10-39-53    UserID [0]    Transaction Complete 
2017-11-24-10-39-54    UserID [0]    Transaction Complete 
2017-11-24-10-39-54    UserID [0]    Transaction Complete 
2017-11-24-10-39-54    UserID [0]    Transaction Complete 
2017-11-24-10-39-54    UserID [0]    Transaction Complete 
2017-11-24-10-39-54    UserID [0]    Transaction Complete 
2017-11-24-10-39-55    UserID [0]    Transaction Complete 
2017-11-24-10-39-55    UserID [0]    Transaction Complete 
2017-11-24-10-39-55    UserID [0]    Transaction Complete 
2017-11-24-10-39-55    UserID [0]    Transaction Complete 
2017-11-24-10-39-55    UserID [0]    Transaction Complete 
2017-11-24-10-39-56    UserID [0]    Transaction Complete 
2017-11-24-10-39-56    UserID [0]    Transaction Complete 
2017-11-24-10-39-56    UserID [0]    Transaction Complete 
2017-11-24-10-39-56    UserID [0]    Transaction Complete 
2017-11-24-10-39-57    UserID [0]    Transaction Complete 
2017-11-24-10-39-57    UserID [0]    Transaction Complete 
2017-11-24-10-39-57    UserID [0]    Transaction Complete 
2017-11-24-10-39-57    UserID [0]    Transaction Complete 
2017-11-24-10-39-57    UserID [0]    Transaction Complete 
2017-11-24-10-39-58    UserID [0]    Transaction Complete 
2017-11-24-10-39-58    UserID [0]    Transaction Complete 
2017-11-24-10-39-58    UserID [0]    Transaction Complete 
2017-11-24-10-39-58    UserID [0]    Transaction Complete 
2017-11-24-10-39-58    UserID [0]    Transaction Complete 
2017-11-24-10-39-59    UserID [0]    Transaction Complete 
2017-11-24-10-39-59    UserID [0]    Transaction Complete 
2017-11-24-10-39-59    UserID [0]    Transaction Complete 
2017-11-24-10-39-59    UserID [0]    Transaction Complete 
2017-11-24-10-40-0    UserID [0]    Transaction Complete 
2017-11-24-10-40-0    UserID [0]    Transaction Complete 
2017-11-24-10-40-0    UserID [0]    Transaction Complete 
2017-11-24-10-40-0    UserID [0]    Transaction Complete 
2017-11-24-10-40-0    UserID [0]    Transaction Complete 
2017-11-24-10-40-1    UserID [0]    Transaction Complete 
2017-11-24-10-40-1    UserID [0]    Transaction Complete 
2017-11-24-10-40-1    UserID [0]    Transaction Complete 
2017-11-24-10-40-1    UserID [0]    Transaction Complete 
2017-11-24-10-40-2    UserID [0]    Transaction Complete 
2017-11-24-10-40-2    UserID [0]    Transaction Complete 
2017-11-24-10-40-2    UserID [0]    Transaction Complete 
2017-11-24-10-40-2    UserID [0]    Transaction Complete 
